日期Date,指数代码 Index Code,指数名称 Index Name,指数英文名称Index Name(Eng),成份券代码Constituent Code,成份券名称Constituent Name,成份券英文名称Constituent Name(Eng),交易所Exchange,交易所英文名称Exchange(Eng)
20260817,932000,中证2000,CSI 2000,603607,京华激光,"Zhejiang Jinghua Laser Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603610,麒盛科技,Keeson Technology Corporation Limited,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603611,诺力股份,"ZHEJIANG NOBLELIFT EQUIPMENT JOINT STOCK Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603615,茶花股份,"Chahua Modern Housewares Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603617,君禾股份,"JUNHE PUMPS HOLDING CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603618,杭电股份,"Hangzhou Cable Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603626,科森科技,"Kunshan Kersen Science & Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603628,清源股份,"CLENERGY (XIAMEN) TECHNOLOGY CO.,LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603629,利通电子,"Jiangsu Lettall Electronic Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603630,拉芳家化,"Lafang China Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603633,徕木股份,"Shanghai Laimu Electronics Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603655,朗博科技,"Changzhou Langbo Seal Polytron Technologies Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603656,泰禾智能,"Hefei Taihe Intelligent Technology Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603657,春光科技,"Jinhua Chunguang Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603660,苏州科达,"Suzhou Keda Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603665,康隆达,"ZheJiang KangLongDa Special Protection Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603668,天马科技,"FUJIAN TIANMA SCIENCE AND TECHNOLOGY GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603677,奇精机械,"Qijing Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603680,今创集团,"KTK GROUP Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603681,永冠新材,"Shanghai Yongguan Adhesive Products Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603683,晶华新材,"SHANGHAI SMITH ADHESIVE NEW MATERIAL CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603686,福龙马,"Fulongma Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603687,大胜达,"Zhejiang Great Shengda Packaging Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603696,安记食品,"Anji Foodstuff Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603697,有友食品,"YouYou Foods Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603701,德宏股份,"Zhejiang Dehong Automotive Electronic & Electrical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603703,盛洋科技,"Zhejiang Shengyang Science and Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603708,家家悦,"Jiajiayue Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603711,香飘飘,"Xiangpiaopiao Food Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603722,阿科力,"Wuxi Acryl Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603726,朗迪集团,"Zhejiang Langdi Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603727,博迈科,BOMESC Offshore Engineering Company Limited,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603738,泰晶科技,"Hubei TKD Crystal Electronic Science and Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603739,蔚蓝生物,"Qingdao Vland Biotech Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603757,大元泵业,"Zhejiang Dayuan Pumps Industry Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603758,秦安股份,Chongqing Qin'an M&E PLC.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603759,海天股份,"HAITIAN WATER GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603767,中马传动,"ZHEJIANG ZOMAX TRANSMISSION CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603776,永安行,"Youon Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603777,来伊份,"SHANGHAI LAIYIFEN CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603787,新日股份,"JIANGSU XINRI E-VEHICLE CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603790,雅运股份,"ARGUS (SHANGHAI) TEXTILE CHEMICALS CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603798,康普顿,QINGDAO COPTON TECHNOLOGY COMPANY LIMITED,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603800,洪田股份,"Jiangsu Hongtian Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603811,诚意药业,"Zhejiang Cheng Yi Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603815,交建股份,"Anhui Gourgen Traffic Construction Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603817,海峡环保,"Fujian Haixia Environmental Protection Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603823,百合花,"Lily Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603829,洛凯股份,"Jiangsu Luokai Mechanical & Electrical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603848,好太太,"Guangdong Hotata Technology Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603855,华荣股份,Warom Technology Incorporated Company,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603859,能科科技,"Nancal Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603861,白云电器,"Guangzhou Baiyun Electric Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603867,新化股份,"Zhejiang Xinhua Chemical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603878,武进不锈,"JIANG SU WUJIN STAINLESS STEEL PIPE GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603889,新澳股份,Zhejiang Xinao Textiles Inc.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603890,春秋电子,"Suzhou Chunqiu Electronic Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603897,长城科技,"ZHEJIANG GRANDWALL ELECTRIC SCIENCE&TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603901,永创智能,"Hangzhou Youngsun Intelligent Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603912,佳力图,"Nanjing Canatal Data-Centre Environmental Tech Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603916,苏博特,"SOBUTE NEW MATERIALS CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603917,合力科技,"Ningbo Heli Mould Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603918,金桥信息,"Shanghai Golden Bridge InfoTech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603926,铁流股份,"ZHEJIANG TIELIU CLUTCH CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603928,兴业股份,"Suzhou Xingye Materials Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603931,格林达,"Hangzhou Greenda Electronic Materials Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603933,睿能科技,"FUJIAN RAYNEN TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603936,博敏电子,"Bomin Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603938,三孚股份,"Tangshan Sunfar Silicon Industries Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603948,建业股份,"Zhejiang Jianye Chemical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603949,雪龙集团,"Xuelong Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603960,克来机电,"Shanghai Kelai Mechatronics Engineering Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603966,法兰泰克,"EUROCRANE(CHINA) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603967,中创物流,"CHINA MASTER LOGISTICS CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603969,银龙股份,"SILVERY DRAGON PRESTRESSED MATERIALS CO., LTD. TIANJIN",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603977,国泰集团,"Jiangxi Guotai Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603980,吉华集团,"ZheJiang JiHua Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603985,恒润股份,"Jiangyin Hengrun Heavy Industries Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603987,康德莱,"Shanghai Kindly Enterprise Development Group Co.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603988,中电电机,"SEC Electric Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603989,艾华集团,"HUNAN AIHUA GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603990,麦迪科技,"Suzhou MedicalSystem Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603995,甬金股份,"Yongjin Technology Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603998,方盛制药,"Hunan Fangsheng Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603999,读者传媒,"Duzhe Publishing&Media Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605005,合兴股份,"CWB Automotive Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605006,山东玻纤,"Shandong Fiberglass Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605007,五洲特纸,"Quzhou Wuzhou Special Paper Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605009,豪悦护理,"Hangzhou Haoyue Personal Care Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605016,百龙创园,"Shandong Bailong Chuangyuan Bio-Tech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605018,长华集团,"Zhejiang Changhua AutoParts Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605028,世茂能源,"Ningbo Shimao Energy Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605050,福然德,"Friend Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605056,咸亨国际,"Xianheng International Science&Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605058,澳弘电子,"CHANGZHOU AOHONG ELECTRONICS CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605060,联德股份,"Allied Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605066,天正电气,"ZHEJIANG TENGEN ELECTRICS CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605068,明新旭腾,"Mingxin Automotive Leather Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605077,华康股份,"Zhejiang Huakang Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605080,浙江自然,ZHEJIANG NATURAL OUTDOOR GOODS INC.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605086,龙高股份,"LONGYAN KAOLIN CLAY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605088,冠盛股份,"GSP Automotive Group Wenzhou Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605100,华丰股份,"Power HF Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605108,同庆楼,"Tongqinglou Catering Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605128,上海沿浦,"SHANGHAI YANPU METAL PRODUCTS CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605133,嵘泰股份,"Jiangsu Rongtai Industry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605136,丽人丽妆,"Shanghai Lily&Beauty Cosmetics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605162,新中港,"Zhejiang Xinzhonggang Thermal Power Co., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605166,聚合顺,"Hangzhou Juheshun New Material Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605167,利柏特,Jiangsu Libert INC.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605168,三人行,"Three's Company Future Technology Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605169,洪通燃气,"Xinjiang Hongtong Natural Gas Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605179,一鸣食品,"Zhejiang Yiming Food Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605183,确成股份,"Quechen Silicon Chemical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605188,国光连锁,"JIANGXI GUOGUANG COMMERCIAL CHAINS CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605208,永茂泰,"Shanghai Yongmaotai Automotive Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605222,起帆电缆,"Shanghai QiFan Cable Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605228,神通科技,"SHEN TONG TECHNOLOGY GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605258,协和电子,"Jiangsu Xiehe Electronic Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605259,绿田机械,"Lutian Machinery Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605268,王力安防,"Wangli Security & Surveillance Product Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605277,新亚电子,"Xinya Electronic Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605286,同力天启,"Jiangsu Tongli Tianqi Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605287,德才股份,"Decai Decoration CO.,LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605288,凯迪股份,Chang zhou Kaidi Electrical Inc.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605289,罗曼股份,Shanghai Luoman Technologies Inc.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605298,必得科技,"Jiangsu Bide Science and Technology CO.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605299,舒华体育,"SHUHUA SPORTS CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605305,中际联合,"Ficont Industry (Beijing) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605319,无锡振华,"Wuxi Zhenhua Auto Parts Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605337,李子园,"ZHE JIANG LI ZI YUAN FOOD CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605338,巴比食品,"ZHONGYIN BABI FOOD CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605365,立达信,Leedarson IoT Technology Inc.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605366,宏柏新材,"JIANGXI HUNGPAI NEW MATERIAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605377,华旺科技,"Hangzhou Huawang New Material Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605378,野马电池,"Zhejiang Mustang Battery Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605388,均瑶健康,"Juneyao Grand Healthy Drinks Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605389,长龄液压,"JiangSu Changling Hydraulic Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605398,新炬网络,"Shanghai New Centurion Network Information Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605399,晨光新材,"JIANG XI CHENGUANG NEW MATERIALS CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605488,福莱新材,"Zhejiang Fulai New Material Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605500,森林包装,"Forest Packaging Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605566,福莱蒽特,"Hangzhou Flariant Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605577,龙版传媒,"Heilongjiang Publishing & Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605580,恒盛能源,"Hengsheng Energy Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605588,冠石科技,"Keystone Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,605598,上海港湾,"Shanghai Geoharbour Construction Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
